"N","d","G","beta","m","s","K","rank","ratio","beta.hat","V_LZ","V_HC1","V_HC2","V_HC3","V_LOO","V_CR","Neg","T_LZ","T_HC1","T_HC2","T_HC3","T_LOO","T_CR"
600,1,150,1,1,150,151,151,4.95533295656463,0.98919239436727,0.00283223434948665,0.00380377358038558,0.00382223721250078,0.00516678430275022,0.00290688252663207,0.00412106619074162,0,-0.203078943880771,-0.175235527467831,-0.174811770265315,-0.150355501400103,-0.200454471450491,-0.168354486317087
600,1,150,1,1,150,201,201,6.35079846032747,0.96735335589602,0.00191634052829753,0.00289622035739572,0.00286757400156661,0.00430629384548339,0.00379616569986733,0.0026832820577686,0,-0.745765352411946,-0.606628407609666,-0.609650911811407,-0.497492702029111,-0.529865891961817,-0.630239155428445
600,1,150,1,1,150,251,251,7.73638809807433,0.965558707578478,0.00321499602810207,0.00555503534787737,0.00547182680382567,0.0093513463985715,0.00448230115632731,0.00577340507142514,0,-0.60742018506422,-0.462100061951341,-0.465600318680371,-0.356157724367901,-0.514433122984403,-0.453276731384262
600,1,150,1,1,151,151,151,5.07826925714546,1.00074842546961,0.00259463594070872,0.00348467196712573,0.00343092038594868,0.00454883412262489,0.00442647814450012,0.00352700973416798,0,0.0146929954367931,0.0126784921974013,0.0127774219950462,0.0110968191561374,0.0112491419327318,0.0126021669690075
600,1,150,1,1,151,201,201,6.39655222103688,1.12685912222739,0.00229521763052401,0.00346882817955262,0.00347804791446774,0.00528457619307676,0.00518734934695066,0.00387341683160163,0,2.64794991574447,2.15392366462597,2.15106692089316,1.74508513892121,1.76136334263017,2.0383304126671
600,1,150,1,1,151,251,251,7.84529569937276,1.27628918628788,0.00414901640207748,0.00716888374697912,0.00690786573680429,0.0115506151759231,0.0159215166066493,0.00818240035969189,0,4.28934828634657,3.26315811951832,3.32423672710839,2.57075879250099,2.18963471702853,3.05438321633361
600,1,150,1,1,152,151,151,4.98793698565864,1.05778919939855,0.00555554137780203,0.00746125458207669,0.00738061131619666,0.00982247996641109,0.00285663853272419,0.00873028268741477,0,0.775324458635578,0.669022538089829,0.672667601114922,0.583090682964426,1.08123235431672,0.618489775674607
600,1,150,1,1,152,201,201,6.25925337624658,0.948361364280805,0.00475312215541279,0.00718352972471176,0.00706973197031862,0.0105426062496946,0.00705230512257662,0.00832758546569033,0,-0.749005957220218,-0.609264414938482,-0.614148344188069,-0.502922153466913,-0.614906682479827,-0.565868098202677
600,1,150,1,1,152,251,251,7.87184484644585,1.02732800495511,0.00454963571925817,0.0078610943900184,0.0078002430246513,0.0134164754584646,0.00747271465824528,0.0100595264319812,0,0.405153518938441,0.308223978729754,0.309423903672875,0.235933009490984,0.31613219598171,0.272470293590296
600,1,150,1,1,153,151,151,5.08005978648445,0.944996917712787,0.00346948963096512,0.00465962606451646,0.00458204667285636,0.00606296754558014,0.00603734870261534,0.00497599441556585,0,-0.933800775837026,-0.805770743025636,-0.812563430677862,-0.706389777296192,-0.70788693542297,-0.779735101201615
600,1,150,1,1,153,201,201,6.28560332317912,0.931293292905997,0.00413227279822625,0.00624522229938316,0.00613122897118734,0.00911849401370987,0.004503562008996,0.00695596741918024,0,-1.068820173718,-0.869411106196694,-0.877456038415042,-0.719511228728875,-1.02381399345233,-0.823797301538134
600,1,150,1,1,153,251,251,7.79070062072809,1.01754507357256,0.00249545361779102,0.00431177299587552,0.00429924912771949,0.00745623058076252,0.0040495397534412,0.00439773506975075,0,0.351220973732435,0.267194337150994,0.267583227526518,0.203186817819054,0.275709899760573,0.264570039567518
600,1,150,1,1,154,151,151,4.91538112880784,1.00686306850522,0.00435048691588629,0.00584283118925551,0.00574100249321908,0.00758830095119904,0.00439634765677446,0.00647748328877538,0,0.104051752797942,0.0897855948876937,0.0905783627200967,0.078785457379517,0.103507619264726,0.0852737149240071
